Product_ID	Product_id_LAST	is_in_catalog	value
21724	103637	0	South Africa Shiraz 2020 - Cape Dreams
21725	34814	0	Matys Red 2017 - Diemersdal
21726	92520	0	Pinotage 2019 - Diemersfontein
21727	29161	0	Pinotage 2016 - Diemersdal
21728	96634	0	Alto Adige Schiava DOC 2020 - Elena Walch
21729	21729	0	
21730	94760	0	Sauvignon Blanc Reserve 2020 - Diemersdal
21731	21731	0	
21732	73721	0	Marche Passerina IGT “Eden” 2019 - Tenuta Spinelli
21733	77651	0	Aglianico del Vulture DOC 2017 - Quarta Generazione
21734	21734	0	
21735	42172	0	"Meursault Blanc ""Les Tessons"" 2015 - Pierre Morey"
21736	42172	0	"Meursault Blanc ""Les Tessons"" 2015 - Pierre Morey"
21737	42149	0	Bâtard Montrachet Grand Cru 2013 - Pierre Morey
21738	21738	0	
21739	93133	0	Bourgogne Pinot Noir 2018 - Pierre Morey
21740	42107	0	Vin de France Rouge “La Cuvée du Chat” 2017 - Domaine Marcel Lapierre
21741	42107	0	Vin de France Rouge “La Cuvée du Chat” 2017 - Domaine Marcel Lapierre
21742	42107	0	Vin de France Rouge “La Cuvée du Chat” 2017 - Domaine Marcel Lapierre
21743	44611	0	Bouches du Rhône Blanc “Petit Salé” 2017 - Château de Roquefort
21744	42087	0	Côtes de Provence Rosé “Corail” 2017 - Château de Roquefort
21745	21745	0	
21746	21746	0	
21747	21747	0	
21748	21748	0	
21749	21746	0	Vin de France Rouge Sans Soufre Ajouté “Le Papillon” 2015 - Domaine Milan
21750	21750	0	
21751	21751	0	
21752	21752	1	
21753	44578	0	Vino Bianco “Arcese” 2017 - Bera
21754	21754	0	
21755	21755	0	
21756	21756	0	
21757	76176	0	"Barbera d'Asti DOCG ""Ronco Malo"" 2017 - Bera Vittorio"
21758	21758	0	
21759	44701	0	Vino Bianco “Er Giancu” 2016 - Possa
21760	21760	0	
21761	21761	0	
21762	21762	0	
21763	44787	0	Vin de France Rosé “Rosé d’un jour” 2017 - Ferme de la Sansonnière
21764	102893	0	Sancerre Blanc “Tellus” 2019 - Domaine Fouassier
21765	21765	0	
21766	21766	0	
21767	21767	0	
21768	21768	0	
21769	75986	0	"Vin de France Sauvignon ""Les Pichiaux"" 2018 - Noëlla Morantin"
21770	75987	0	"Vin de France Sauvignon ""Chez Charles"" 2018 - Noëlla Morantin"
21771	21771	0	
21772	75992	0	Alsace Riesling Frankstein Grand Cru 2017 - Domaine Beck Hartweg
21773	44574	0	Alsace Pinot Gris “Dambach La Ville” 2015 - Domaine Beck Hartweg
21774	21774	0	
21775	75994	0	"Alsace Gewurztraminer ""Dambach La Ville"" 2018 - Domaine Beck Hartweg"
21776	44576	0	Alsace Pinot Noir “Dambach La Ville” 2016 - Domaine Beck Hartweg
21777	21777	0	
21778	21778	0	
21779	21779	0	
21780	21780	0	
21781	21781	0	
21782	102908	0	Arbois Poulsard “Vieilles Vignes” 2020 - Tissot
21783	102908	0	Arbois Poulsard “Vieilles Vignes” 2020 - Tissot
21784	76006	0	"Arbois Poulsard ""Vieilles Vignes"" 2018 Magnum - Tissot"
21785	21785	0	
21786	21786	0	
21787	21787	0	
21788	44712	0	Vin de Table Blanc 2015 - Domaine Prieuré-Roch
21789	21789	0	
21790	76038	0	"Nuits Saint Georges ""Les Damodes"" 2018 - Domaine Ballorin et Fils"
21791	21791	0	
21792	21792	0	
21793	33341	0	Langhe Bianco DOC 2016 - Cascina Rabaglio
21794	103655	0	Chablis Les Montmains 1er Cru 2020 - Laroche
21795	21795	0	
21796	96993	0	Venezia Giulia Sauvignon IGT 2020 - Di Lenardo
21797	21797	0	
21798	92938	0	Trebbiano d’Abruzzo DOC 2020 - Masciarelli
21799	87339	0	"Sicilia Rosso DOC ""Mille e una Notte"" 2017 - Donnafugata"
21801	21801	0	
21802	76475	0	Amarone della Valpolicella DOCG “Corte Giara” 2017 - Allegrini
21803	94542	0	Alto Adige Pinot Grigio  2020 - Cantina Tramin
21804	39439	0	Alto Adige DOC Santa Maddalena 2017 - Cantina Tramin
21805	86985	0	"Irpinia Aglianico DOC ""Taurì"" 2019 - Antonio Caggiano"
21806	86959	0	Gattinara DOCG 2017 - Mauro Franchino
21807	75205	0	Puglia Fiano IGP 2019 - Cantine Losito
21808	54195	0	Champagne Brut Rosé 2006 - Dom Pérignon
21809	54196	0	Champagne Brut Rosé 2006 - Dom Pérignon (cofanetto)
21810	21810	0	
21811	103249	0	"Vino Nobile di Montepulciano DOCG ""Salco"" 2016 - Salcheto"
21812	100262	0	Vino Nobile di Montepulciano Riserva DOCG 2016 - Salcheto
21813	97684	0	Vino Nobile di Montepulciano DOCG 2018 - Salcheto
21814	21814	1	
21815	33645	0	Toscana Rosso IGT “Obvius” 2016 - Salcheto
21816	97342	0	"Toscana Rosato IGT ""Obvius"" 2019 - Salcheto"
21817	75747	0	Rosso di Montepulciano DOC 2019 - Salcheto
21818	39539	0	Chianti Colli Senesi DOCG 2017 - Salcheto
21819	65976	0	Champagne Brut 2008 - Dom Pérignon (cofanetto 2 bottiglie)
21820	21820	0	
21821	21821	0	
21822	21822	1	
21823	71115	0	"Champagne Brut ""Grande Cuvée"" - Krug (0.375l - cofanetto)"
21824	65980	0	"Champagne Brut ""Grande Cuvée 166ème Édition"" Magnum - Krug"
21825	65981	0	Champagne Brut “Grande Cuvée 166ème Édition” Magnum - Krug (cofanetto)
21826	42201	0	Chianti Colli Senesi DOCG 2017 Magnum - Salcheto
21827	21827	0	
21828	51341	0	Chianti Colli Senesi DOCG 2017 Jéroboam - Salcheto
21829	21829	0	
21830	21830	1	
21831	38185	0	Vino Nobile di Montepulciano DOCG 2014 Magnum - Salcheto
21832	21832	1	
21833	21833	0	
21834	48803	0	Vino Nobile di Montepulciano DOCG 2015 Jéroboam - Salcheto
21835	48802	0	Vino Nobile di Montepulciano DOCG 2015 - Salcheto (5l)
21836	38187	0	Vino Nobile di Montepulciano Riserva DOCG 2012 Magnum - Salcheto
21837	51137	0	"Vino Nobile di Montepulciano DOCG ""Salco"" 2013 Magnum - Salcheto"
21838	41690	0	Vino Nobile di Montepulciano DOCG “Salco” 2012 Jéroboam - Salcheto
21839	42200	0	Vino Nobile di Montepulciano DOCG “Salco” 2012 - Salcheto (5l)
21840	21840	0	
21841	21841	0	
21842	21842	0	
21843	21843	0	
21845	21845	0	
21847	40236	0	Champagne Brut 2003 Magnum - Krug (cofanetto)
21850	21850	1	
21851	80805	0	Champagne Brut Rosé - Veuve Clicquot (astuccio)
21852	28980	0	Vino Nobile di Montepulciano DOCG 2014 - Salcheto (0.375l)
21853	21853	0	
21854	21854	1	
21855	71117	0	Champagne Brut Vintage 2012 - Veuve Clicquot  
21856	74215	0	Champagne Brut Rosé Vintage 2012 - Veuve Clicquot   
21857	60372	0	"Champagne Brut ""La Grande Dame"" 2008 - Veuve Clicquot   "
21858	89709	0	"Sicilia DOC ""Regaleali Bianco"" 2020 - Tenuta Regaleali, Tasca d’Almerita"
21859	91921	0	"Terre Siciliane Rosato IGT ""Le Rose"" 2020 - Tenuta Regaleali, Tasca d’Almerita"
21860	89708	0	"Terre Siciliane Bianco IGT ""Leone Blend"" 2020 - Tenuta Regaleali, Tasca d’Almerita"
21861	43890	0	Sicilia DOC “Cygnus” 2015 - Tenuta Regaleali, Tasca d’Almerita 
21862	71118	0	Champagne Brut La Grande Dame 2008 Magnum - Veuve Clicquot (astuccio) 
21863	71502	0	Colli di Luni Vermentino DOC “Etichetta Grigia” 2019 - Lunae
21864	97462	0	"Colli di Luni Bianco DOC ""Fior di Luna"" 2020 - Lunae"
21865	21865	1	
21866	21866	1	
21867	68967	0	"Colli di Luni Rosato IGT ""Mea Rosa"" 2019 - Lunae"
21868	21868	1	
21870	54720	0	Liguria di Levante Bianco IGT “Leukotea” 2018 - Lunae
21871	91163	0	"Colli di Luni Vermentino ""Etichetta Nera"" 2020 - Lunae"
21872	54722	0	Colli di Luni Albarola  2018 - Lunae
21873	21873	1	
21874	21874	1	
21875	21875	1	
21876	21876	1	
21877	21877	1	
21878	71119	0	"Champagne Brut ""Réserve Impériale"" Magnum - Moët & Chandon (cassetta di legno)"
21879	21879	0	
21880	21880	0	
21881	89716	0	"Champagne Extra Brut ""Grand Vintage Rosé"" 2013 - Moët & Chandon"
21882	89152	0	"Champagne Brut ""Grand Vintage Rosé"" 2013 - Moët & Chandon (cofanetto)"
21883	21883	1	
21884	21884	1	
21885	21885	1	
21887	21887	1	
21888	21888	1	
21891	99329	0	"Veneto Manzoni Bianco IGT ""I Tratti"" 2020 - Italo Cescon"
21892	51949	0	Veneto Sauvignon IGT “Mejo” 2017 - Italo Cescon
21893	36184	0	Veneto Merlot Cabernet Sauvignon IGT “Chieto” 2013 - Italo Cescon
21894	88599	0	"Piave Raboso Riserva DOC ""Rabiá"" 2012 - Italo Cescon"
21895	66099	0	"Veneto Manzoni Bianco Biologico IGT ""Madre"" 2017 - Italo Cescon"
21896	93988	0	Pinot Grigio doc delle Venezie 2020 - Italo Cescon
21897	82102	0	"Veneto Merlot IGT ""il Tralcetto"" 2018 - Italo Cescon"
21898	21898	1	
21899	21899	1	
21900	21900	1	
21901	21901	1	
21902	21902	1	
21903	21903	0	
21904	21904	0	
21905	21905	0	
21906	21906	0	
21907	21907	0	
21908	21908	1	
21909	21909	1	
21910	21910	1	
21911	21911	0	
21912	21912	1	
21913	21913	1	
21914	21914	1	
21915	21915	1	
21916	21916	0	
21917	21917	1	
21918	21918	0	
21919	21919	1	
21920	21920	0	
21921	21921	0	
21922	21922	0	
21923	21923	0	
21924	21924	0	
21925	21925	0	
21926	21926	1	
21927	21927	0	
21928	103293	0	"Venezia Giulia Pinot Grigio Ramato IGT ""Gossip"" 2020 - Di Lenardo"
21929	88844	0	Vin Santo del Chianti DOC “Quaranta Altari” 2017 - Frescobaldi
21930	88770	0	"Terre Siciliane IGT ""Siccagno"" 2018 - Arianna Occhipinti"
21931	21931	0	
21932	94375	0	Moscato d'Asti DOCG Filari corti 2017 - Carussin
21933	21933	0	
21934	62973	0	Vino Bianco “il Tornese” 2018 - Drei Donà, Tenuta La Palazza
21935	32230	0	Romagna Sangiovese Superiore Riserva DOC “Riserva Palazza” 2013 - Drei Donà, Tenuta La Palazza
21936	54311	0	Romagna Sangiovese Superiore Riserva DOC “Pruno” 2015 - Drei Donà, Tenuta La Palazza
21937	54312	0	"Forlì Cabernet Sauvignon  ""Magnificat"" 2015 - Drei Donà, Tenuta La Palazza"
21938	103698	0	"Colli Tortonesi Timorasso DOC Derthona ""Montecitorio"" 2018 - Vigneti Massa"
21939	21939	1	
21940	53186	0	Toscana Trebbiano IGT “Sol Ripati” 2017 - Rocca di Cispiano, Fontalsalice
21941	65664	0	Trentino Marzemino DOC 2018 - Letrari
21942	57260	0	"California Merlot ""Founders’ Estate"" 2017 - Beringer"
21943	88113	0	"South Africa Western Cape Red ""Classique"" 2017 - Rupert & Rothschild Vignerons"
21944	100102	0	Alsace Sylvaner Réserve 2020 - Fernand Engel
21945	44769	0	Valpolicella Ripasso Superiore DOC 2015 - Musella (0.375l)
21946	99175	0	Trentino Gewürztraminer DOC 2020 - Terre del Föhn
21947	97508	0	Venezia Giulia Chardonnay IGT 2020 - Di Lenardo
21948	77266	0	"Venezia Giulia Ribolla Gialla IGT ""Come mi vuoi"" 2019 - Di Lenardo"
21949	92624	0	"Vino Rosso ""Ronco Nolè"" 2019 - Di Lenardo"
21950	70035	0	"Alsace Muscat ""Brandhof"" 2018 - Domaine Gresser"
21951	21951	0	
21952	96997	0	"Conegliano Valdobbiadene Prosecco Superiore Nature DOCG ""Doro"" 2020 - Le Vigne di Alice"
21953	21953	0	
21954	103299	0	Forlì Sangiovese Rosato IGT 2020 - Condé
21955	21955	0	
21956	24826	0	Trentino Cabernet Sauvignon DOC 2012 - de Tarczal
21957	34281	0	Carignano del Sulcis DOC “Nur” 2015 - Sardus Pater
21958	94044	0	"Vigneti delle Dolomiti Chardonnay IGT ""Felix"" 2018 - de Tarczal"
21959	21959	0	
21960	21960	0	
21961	65380	0	"Curtefranca Bianco DOC ""Vigna Bosco Alto"" 2015 - Ricci Curbastro"
21962	95243	0	Costa Toscana Vermentino IGT “Bianco delle Ripalte” 2020 - Tenuta delle Ripalte
21963	97234	0	Costa Toscana Aleatico Rosato IGT “Rosato delle Ripalte” 2020 - Tenuta delle Ripalte
21964	95953	0	"Costa Toscana Alicante IGT ""Rosso delle Ripalte"" 2017 - Tenuta delle Ripalte"
21965	47302	0	Spumante Brut Rosé “Brut delle Ripalte” 2017 - Tenuta delle Ripalte
21966	43994	0	Elba Aleatico Passito DOCG “Alea Ludendo” 2014 - Tenuta delle Ripalte (0.375l)
21967	21967	0	
21968	14418	0	Carignano del Sulcis Riserva DOC “Kanai” 2010 - Sardus Pater (0.375l)
21969	21969	0	
21970	85956	0	"Toscana Rosso IGT ""Veneroso"" 2016 - Tenuta di Ghizzano"
21971	94755	0	"Champagne Extra Brut ""Cuvée N° 744"" - Jacquesson (astuccio)"
21972	21972	0	
21973	21973	0	
21974	21974	0	
21976	69335	0	Moscato d'Asti DOCG 2019 - Vajra
21979	87541	0	"Caluso Spumante DOC ""Cuvée Tradizione Gran Riserva"" 2013 Brut - Orsolani"
21980	69977	0	"Falerno del Massico Bianco DOP ""Vigna Caracci"" 2015 - Villa Matilde"
21981	87071	0	"Coste della Sesia Nebbiolo DOC 2018 ""Juvenia"" - Antoniolo"
21982	68153	0	Montefalco Sagrantino DOCG 2012 - Adanti
21983	41125	0	Toscana Rosso IGT “Nambrot” 2015 Magnum - Tenuta di Ghizzano (cassetta di legno)
21984	45795	0	Chianti Classico Riserva 2013 - Castello di Cacchiano
21985	33625	0	Vino Nobile di Montepulciano DOCG 2014 - Tenuta Valdipiatta
21986	21986	0	
21987	87086	0	"Albana di Romagna Secco DOCG ""Neblina"" 2019 - Giovanna Madonia"
21988	98132	0	Collio Pinot Grigio DOC 2020 - Ronco Blanchis
21989	75277	0	Amarone della Valpolicella DOC 2011 - Trabucchi d’Illasi
21990	89389	0	Collio Friulano DOC 2019 - Ronco Blanchis
21991	75340	0	Collio Chardonnay DOC 2018 - Ronco Blanchis
21992	75341	0	Collio Bianco DOC 2016 - Ronco Blanchis
21993	21993	0	
21994	103198	0	Venezia Giulia Cabernet Sauvignon IGT 2020 - Pierpaolo Pecorari
21995	68523	0	Venezia Giulia Refosco IGT 2018 - Pierpaolo Pecorari
21996	90254	0	Alto Adige Sauvignon DOC 2020 - Cantina Tramin
21997	75337	0	Venezia Giulia Merlot IGT 2017 - Pierpaolo Pecorari
21998	34199	0	"Alto Adige Gewürztraminer ""Nussbaumer"" 2016 Magnum - Cantina Tramin"
21999	21999	0	
22000	40994	0	Vigneti delle Dolomiti Sylvaner IGT 2016 - Garlider (tappo vetro)
22001	40993	0	Vigneti delle Dolomiti Müller Thurgau IGT 2016 - Garlider (tappo vetro)
22002	100403	0	"Alto Adige Pinot Grigio  ""Unterebner"" 2019 - Cantina Tramin"
22003	22003	1	
22004	91760	0	"Conero Riserva DOCG ""Sassi Neri"" 2017 - Fattoria Le Terrazze"
22005	75287	0	"Bolgheri Superiore DOC ""Castello di Bolgheri"" 2016 Magnum - Castello di Bolgheri (cassetta di legno)"
22007	40995	0	Alto Adige Valle Isarco Grüner Veltliner DOC 2016 - Garlider (tappo vetro)
22008	22008	0	
22009	22009	0	
22010	22010	0	
22011	22011	0	
22012	22012	0	
22013	49935	0	Toscana Rosato IGT “Rossetto” 2017 - Altura
22014	22014	0	
22015	22015	0	
22016	76798	0	Puglia Greco Bianco IGT 2017 - L’Archetipo
22017	76796	0	Puglia Fiano IGT 2017 - L’Archetipo
22018	22018	0	
22019	76808	0	"Etna Rosso DOC ""Crasà SRC"" 2018 - Crasà"
22020	76809	0	Etna Rosso DOC “Crasà” 2017 - Crasà
22021	26906	0	Etna Rosso DOC “Alberello” 2015 - Crasà
22022	22022	0	
22023	28114	0	Terre Siciliane Carricante IGT 2016 - Calabretta
22024	22024	0	
22025	22025	0	
22026	49152	0	Terre Siciliane Pinot Nero IGT 2016 - Calabretta
22027	76878	0	"Cerasuolo di Vittoria Classico ""Grotte Alte"" 2015 - Arianna Occhipinti"
22028	22028	0	
22029	76735	0	"Terre Siciliane Passito IGT ""Passo Nero"" 2017 - Arianna Occhipinti (0.5l)"
22030	44752	0	Vinho Branco de Portugal “Raiz” 2016 - Tiago Teles
22031	42051	0	Vino Blanco Airén “Pampaneo Natural” 2017 - Bodega Ecológica Bruno Ruiz
22032	22032	0	
22033	42054	0	Vino Tinto Tempranillo “Pampaneo” 2017 - Bodega Ecológica Bruno Ruiz
22034	22034	0	
22035	22035	0	
22036	48125	0	"Vino Blanco Vigiriega ""V de Valenzuela"" 2017 - Bodega Barranco Oscuro"
22037	48125	0	"Vino Blanco Vigiriega ""V de Valenzuela"" 2017 - Bodega Barranco Oscuro"
22039	93315	0	"Vino Blanco ""Tres Uves"" 2017 - Bodega Barranco Oscuro"
22040	22040	0	
22041	22041	0	
22042	22042	0	
22043	22043	0	
22044	22044	0	
22045	22045	0	
22046	93308	0	"Vino Tinto Pinot Nero ""El Pino Rojo"" 2017 - Bodega Barranco Oscuro"
22047	93308	0	"Vino Tinto Pinot Nero ""El Pino Rojo"" 2017 - Bodega Barranco Oscuro"
22048	22048	0	
22049	22049	0	
22050	44572	0	"Vino Tinto Pedro Ximenez ""Xarab"" 2010 - Bodega Barranco Oscuro (0.375l)"
22051	22051	0	
22052	22052	0	
22053	22053	0	
22054	22054	0	
22055	22055	0	
22056	22056	0	
22057	22057	0	
22058	22058	0	
22059	22059	0	
22060	22060	1	
22061	22061	0	
22062	22062	0	
22063	22063	0	
22064	22064	0	
22065	22065	0	
22066	22066	0	
22067	22067	0	
22068	22068	0	
22069	22069	0	
22070	22070	0	
22071	22071	0	
22072	22072	0	
22073	22073	0	
22074	22074	0	
22075	22075	0	
22076	22076	0	
22077	22077	0	
22078	22078	0	
22079	22079	0	
22081	71175	0	Brunello di Montalcino DOCG 2015 - San Polo
22082	22082	0	
22083	90199	0	Brunello di Montalcino DOCG 2016 - Fattoria dei Barbi
22085	78030	0	Brunello di Montalcino DOCG 2015 - La Poderina
22086	94828	0	Brunello di Montalcino DOCG 2016 - Scopone
22087	22087	0	
22088	88683	0	Brunello di Montalcino DOCG 2016 - Col d’Orcia
22089	84164	0	Rosso di Montalcino DOC 2019 - Col d’Orcia
22090	63787	0	Irpinia Aglianico DOC “Campi Taurasini” 2015 - Fonzone
22091	22091	0	
22092	22092	0	
22093	101028	0	"Brunello di Montalcino DOCG ""Castelgiocondo"" 2016 - Frescobaldi"
22094	56978	0	"Emilia Rosso IGT ""Nabucco"" 2013 - Monte delle Vigne"
22095	22095	0	
22096	56980	0	"Colli di Parma Lambrusco Frizzante  ""I Calanchi"" 2018 - Monte delle Vigne"
22097	22097	0	
22098	22098	1	
22099	22099	0	
22100	22100	0	
22101	22101	0	
22102	22102	0	
22103	22103	0	
22104	22104	1	
22105	22105	0	
22106	22106	0	
22107	22107	0	
22108	22108	0	
22109	22109	0	
22110	22110	0	
22111	22111	0	
22112	22112	0	
22113	22113	0	
22114	22114	0	
22115	22115	0	
22116	22116	0	
22117	22117	0	
22118	22118	1	
22119	22119	0	
22120	22120	0	
22121	22121	0	
22122	22122	0	
22123	22123	0	
22124	22124	0	
22125	22125	0	
22126	22126	0	
22127	22127	0	
22128	22128	0	
22129	22129	0	
22130	22130	0	
22131	22131	0	
22132	22132	0	
22133	22133	0	
22134	22134	0	
22135	22135	0	
22136	22136	0	
22137	22137	0	
22138	22138	1	
22139	22139	0	
22140	22140	0	
22141	22141	0	
22142	22142	0	
22143	22143	0	
22144	22144	0	
22145	22145	0	
22146	22146	0	
22147	22147	0	
22148	22148	0	
22149	22149	0	
22150	103863	0	Colli di Luni Rosso DOC “Auxo” 2019 - Lunae
22151	54176	0	"Franciacorta Extra Brut DOCG ""Animante"" - Barone Pizzini"
22152	81087	0	Franciacorta Extra Brut Rosé DOCG 2016 - Barone Pizzini
22153	90096	0	"Curtefranca Bianco DOC ""Polzina"" 2019 - Barone Pizzini"
22154	38193	0	Curtefranca Rosso DOC 2017 - Barone Pizzini
22155	36119	0	"Oltrepò Pavese Barbera DOC ""La Maga"" 2013 - Castello di Cigognola"
22156	31349	0	"Oltrepò Pavese Metodo Classico DOCG "" 'More"" 2013 - Castello di Cigognola"
22157	63154	0	"Oltrepò Pavese Metodo Classico Rosé DOCG "" 'More"" 2013 - Castello di Cigognola"
22158	58034	0	"Pavia Bianco IGT ""La Bianca"" 2017 - Castello di Cigognola"
22159	92060	0	"Falanghina del Sannio DOP ""Janare"" 2020 - La Guardiense"
22160	93809	0	"Sannio Greco DOP ""Janare"" 2020 - La Guardiense"
22161	93808	0	"Sannio Fiano DOP ""Janare"" 2020 - La Guardiense"
22162	22162	0	
22163	94486	0	"Falanghina del Sannio Guardia Sanframondi DOP ""Senete"" 2020 - La Guardiense"
22165	96907	0	"Sannio Greco DOP ""Pietralata"" Linea CRU 2020 - La Guardiense"
22166	22166	0	
22167	22166	0	Sannio Fiano DOC “Colle di Tilio” 2016 - La Guardiense
22168	100296	0	"Sicilia Nero d’Avola DOC ""Costadune"" 2020 - Mandrarossa"
22169	100296	0	"Sicilia Nero d’Avola DOC ""Costadune"" 2020 - Mandrarossa"
22170	100295	0	"Terre Siciliane Petit Verdot IGT ""Timperosse"" 2020 - Mandrarossa"
22171	22171	0	
22172	22172	0	
22173	33967	0	Vigneti delle Dolomiti Rosso IGT “Villa Gresti” 2013 - San Leonardo (astuccio)
22174	22174	0	
22176	22176	0	
22177	61765	0	"""La Botte di Gianni"" 2016 - Masciarelli (cassetta di legno - 2 bottiglie)"
22179	91191	0	Barbera d'Alba DOC 2018 - Cantina del Pino
22180	85021	0	"Friuli Colli Orientali DOC ""Friulano di Jacopo"" 2019 - Necotium"
22181	57666	0	Salento bianco IGT “Metiusco” 2018 - Palamà
22182	90843	0	"Soave Classico DOC ""Vigna Turbian"" 2019 - Nardello"
22183	29496	0	Sicilia Nero D'Avola Tenute Ibidini DOC 2016 - Valle dell'Acate
22184	97307	0	"Terre Siciliane Zibibbo Grillo IGP ""Sole e Vento"" 2020 - Marco De Bartoli"
22185	101315	0	"Salento Rosato IGP ""Metiusco"" 2021 - Palamà"
22186	70223	0	"Toscana Rosso IGT ""Unguercio"" 2016 - Ravazzi"
22187	35875	0	"Toscana Rosso ""Vignerosse"" 2015 - Ravazzi"
22188	103504	0	Bolgheri Rosso Superiore DOC 2018 - Grattamacco
22190	100016	0	"Brunello di Montalcino DOCG ""Pomona"" 2016 - Villa Poggio Salvi"
22191	88835	0	Brunello di Montalcino Riserva DOCG 2015 - Villa Poggio Salvi
22192	89219	0	Brunello di Montalcino DOCG 2016 - Villa Poggio Salvi
22193	22528	0	Moscadello di Montalcino DOC “Aurico” 2007 - Villa Poggio Salvi (0.375l)
22194	100642	0	"Chianti Colli Senesi DOCG ""Caspagnolo"" 2020 - Villa Poggio Salvi"
22195	77777	0	"Toscana Rosso IGT ""Tosco"" 2019 - Villa Poggio Salvi"
22196	100641	0	"Toscana Rosso IGT ""Lavischio"" 2020 - Villa Poggio Salvi"
22197	22197	0	
22198	40847	0	Toscana Rosato IGT 2017 - Podere Le Cinciole
22199	40849	0	Chianti Classico DOCG “Le Cinciole” 2014 - Podere Le Cinciole
22200	40848	0	Chianti Classico Riserva DOCG “Aluigi” 2013 - Podere Le Cinciole
22201	45740	0	Toscana Sangiovese IGT “Petresco” 2013 - Podere Le Cinciole
22202	95286	0	"Soave DOC ""Terre Lunghe"" 2020 - Vicentini Agostino"
22203	97364	0	"Soave Superiore DOCG ""Il Casale"" 2018 - Vicentini Agostino"
22204	94630	0	"Salice Salentino Bianco DOC ""Tinaia"" 2020 - Due Palme"
22205	92064	0	"Marche Passerina IGT ""Vigor"" 2019 - Umani Ronchi"
22206	92031	0	"Venezia Giulia Friulano IGT ""Plus"" 2016 - Bastianich"
22207	103272	0	Barbera d'Alba DOC “Morassina” 2017 - Giuseppe Cortese
22208	103280	0	Venezia Giulia Schioppettino IGT 2019 - Vigna Petrussa
22209	27111	0	Orvieto Classico Superiore DOC 2016 - Salviano
22210	22210	0	
22211	22211	0	
22212	96630	0	Moscadello di Montalcino Frizzante DOC 2020 - Tenuta il Poggione
22213	103504	0	Bolgheri Rosso Superiore DOC 2018 - Grattamacco
22214	22214	0	
22215	91249	0	Alsace Gewurztraminer Réserve 2018 - Fernand Engel
22216	96827	0	Nahe Riesling QbA Trocken 2020 - Dönnhoff
22217	22217	1	
22218	92136	0	"Brunello di Montalcino ""Pianrosso"" 2016 - Ciacci Piccolomini d’Aragona"
22219	37459	0	"Barolo DOCG ""Arborina"" 2013 Magnum - Giovanni Corino"
22220	98818	0	"Dolcetto di Dogliani DOCG ""Valdibà"" 2019 - San Fereolo"
22221	22221	0	
22222	38408	0	"Terre Siciliane Rosso IGT ""Rosso di Contrada"" 2015 - Marabino"
22223	71688	0	"Bourgogne Rouge ""L’Ermitage"" 2018 - Domaine de la Cadette"
22224	74301	0	"Morgon Rouge ""Cuvée Classique"" 2018 - Domaine Jean Foillard"
22225	22225	0	
22226	77152	0	Alto Adige Gewurztraminer DOC 2019 - Josef Weger
22227	95997	0	Taburno Falanghina DOC 2020 - Masseria Frattasi
22228	53510	0	Moscato d’Asti DOC 2018 - Rizzi
22229	22229	0	
22230	62602	0	Terre degli Osci Falanghina IGT “Keres” 2018 - Angelo d'Uva
22232	64871	0	Spumante Metodo Classico Brut 2017 - Murgo
22233	39071	0	Veneto Rosso IGT “Tai Rosso” 2015 - Daniele Portinari
22234	50503	0	Dolcetto d’Alba DOC 2016 - Cascina Rabaglio
22235	27645	0	Tupungato Malbec “Quinto” 2015 - Riglos
22236	92725	0	Chablis Les Lys 1er Cru 2018 - Bernard Defaix
22237	65285	0	Chablis Côte de Léchet 1er Cru 2018 - Bernard Defaix
22238	22238	0	
22239	92727	0	Chablis Vaudésir Grand Cru 2018 - Bernard Defaix
22240	88763	0	Alto Adige Lagrein  2020 - Elena Walch
22241	89025	0	Alto Adige Sauvignon DOC 2020 - Elena Walch
22242	93749	0	"Lugana DOC ""Madre Perla"" 2018 - Perla del Garda"
22243	103572	0	"Chianti Classico DOCG ""Poggio Scalette"" 2020 - Podere Poggio Scalette"
22244	22244	0	
22245	43796	0	Rheingau Riesling Kabinett Feinherb Rotlack 2015 - Schloss Johannisberg
22246	76646	0	Morellino di Scansano DOCG “Nero” 2015 - Villa Acquaviva
22247	103213	0	"Lazio Chardonnay IGT ""Falesia"" 2019 - Paolo e Noemia d’Amico"
22248	57084	0	"Costa Toscana Rosato IGP ""Si"" 2018 - Duemani"
22249	64903	0	"Costa Toscana Cabernet Franc IGP ""Cifra"" 2018 - Duemani"
22250	84694	0	"Costa Toscana Rosso IGP ""Altrovino"" 2017 - Duemani"
22251	79165	0	"Costa Toscana Rosso IGP ""Duemani"" 2017 - Duemani"
22252	84696	0	"Costa Toscana Syrah IGP ""Suisassi"" 2017 - Duemani"
22253	52749	0	Lazio Rosso IGT “Villa Tirrena” 2016 - Paolo e Noemia d'Amico
22254	95994	0	Verdicchio di Matelica DOC 2020 - Collestefano
22255	22255	0	
22256	77241	0	"Costa Toscana Rosso IGP ""Altrovino"" 2017 Magnum - Duemani (cassetta di legno)"
22257	84695	0	"Costa Toscana Rosso IGP ""Duemani"" 2017 Magnum - Duemani (cassetta di legno)"
22258	84697	0	"Costa Toscana Syrah IGP ""Suisassi"" 2017 Magnum - Duemani (cassetta di legno)"
22259	22259	1	
22260	97331	0	"Grappa ""Punto G Triple A"" 2015 - Capovilla (0.5l - astuccio)"
22261	22261	0	
22262	22262	0	
22263	22263	0	
